,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
3934,"(0, 3, 4, 8, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517332401739652,0.004292672050468978,0.0021463360252344885
3935,"(0, 3, 4, 8, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'number_unique_changes', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.00551733240173965,0.004292672050468977,0.002146336025234488
3936,"(0, 3, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'files_churned', 'line_of_code_old')",0.005516932657638341,0.0042923610359775375,0.0021461805179887683
3937,"(0, 3, 5, 8, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005516932657638352,0.004292361035977545,0.0021461805179887727
3938,"(0, 3, 8, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005516932657638341,0.0042923610359775375,0.0021461805179887683
3939,"(0, 3, 5, 9, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.4586379606534575,"('modified_subsystems', 'age', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516932657638332,0.004292361035977531,0.002146180517988765
3940,"(0, 3, 8, 9, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.4586379606534575,"('modified_subsystems', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516932657638342,0.004292361035977538,0.0021461805179887688
3941,"(0, 3, 4, 5, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.4586379606534575,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'files_churned', 'line_of_code_old')",0.00551733240173968,0.004292672050469,0.0021463360252345
3942,"(0, 3, 5, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.4586379606534575,"('modified_subsystems', 'age', 'purpose', 'files_churned', 'line_of_code_old')",0.00551693265763837,0.004292361035977559,0.0021461805179887796
3943,"(0, 3, 4, 5, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.4586379606534575,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.00551733240173963,0.004292672050468961,0.0021463360252344803
3944,"(0, 1, 3, 8, 9, 11)",[0.45827856 0.46264712 0.46019535 0.45055715 0.46151087],0.45863780999901255,"('modified_subsystems', 'entropy', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005518706354579202,0.004293741032455841,0.0021468705162279206
3945,"(0, 1, 3, 8, 11)",[0.45827856 0.46264712 0.46019535 0.45055715 0.46151087],0.45863780999901255,"('modified_subsystems', 'entropy', 'age', 'lines_of_code_added', 'line_of_code_old')",0.005518706354579202,0.004293741032455841,0.0021468705162279206
3946,"(0, 1, 3, 5, 8, 9, 11)",[0.45827856 0.46264712 0.46019535 0.45055715 0.46151087],0.45863780999901244,"('modified_subsystems', 'entropy', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005518706354579193,0.004293741032455834,0.002146870516227917
3947,"(0, 1, 3, 5, 11)",[0.45827856 0.46264712 0.46019535 0.45055715 0.46151087],0.45863780999901244,"('modified_subsystems', 'entropy', 'age', 'purpose', 'line_of_code_old')",0.005518706354579185,0.004293741032455829,0.002146870516227914
3948,"(0, 1, 3, 5, 9, 11)",[0.45827856 0.46264712 0.46019535 0.45055715 0.46151087],0.45863780999901244,"('modified_subsystems', 'entropy', 'age', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.005518706354579192,0.004293741032455833,0.0021468705162279167
3949,"(0, 1, 3, 5, 8, 11)",[0.45827856 0.46264712 0.46019535 0.45055715 0.46151087],0.45863780999901244,"('modified_subsystems', 'entropy', 'age', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005518706354579193,0.004293741032455834,0.002146870516227917
3950,"(0, 1, 3, 5, 8, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005517263240218966,0.00429261824045624,0.00214630912022812
3951,"(0, 1, 3, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'files_churned', 'line_of_code_old')",0.005517263240218957,0.004292618240456233,0.0021463091202281164
3952,"(0, 1, 3, 5, 9, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517263240218976,0.004292618240456248,0.002146309120228124
3953,"(0, 1, 3, 8, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005517263240218966,0.00429261824045624,0.00214630912022812
3954,"(0, 1, 3, 9, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517263240218953,0.00429261824045623,0.0021463091202281147
3955,"(0, 1, 3, 5, 8, 9, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517263240218966,0.00429261824045624,0.00214630912022812
3956,"(0, 1, 3, 8, 9, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517263240218966,0.00429261824045624,0.00214630912022812
3957,"(0, 1, 3, 5, 10, 11)",[0.45827703 0.46264559 0.46019535 0.45055944 0.46151087],0.4586376571452324,"('modified_subsystems', 'entropy', 'age', 'purpose', 'files_churned', 'line_of_code_old')",0.005517263240218993,0.004292618240456261,0.0021463091202281303
3958,"(0, 1, 3, 4, 9, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211746,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'line_of_code_old')",0.005519548041357596,0.004294395893364299,0.002147197946682149
3959,"(0, 1, 3, 4, 8, 9, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.0055195480413575615,0.004294395893364271,0.0021471979466821355
3960,"(0, 1, 3, 4, 5, 8, 9, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005519548041357551,0.004294395893364264,0.0021471979466821316
3961,"(0, 1, 3, 4, 5, 8, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005519548041357551,0.004294395893364264,0.0021471979466821316
3962,"(0, 1, 3, 4, 5, 9, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.00551954804135755,0.004294395893364263,0.002147197946682131
3963,"(0, 1, 3, 4, 8, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'line_of_code_old')",0.0055195480413575615,0.004294395893364271,0.0021471979466821355
3964,"(0, 1, 3, 4, 5, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'line_of_code_old')",0.005519548041357546,0.004294395893364259,0.0021471979466821294
3965,"(0, 1, 3, 4, 11)",[0.45827856 0.46264865 0.46019535 0.45055562 0.46150933],0.45863750209211734,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'line_of_code_old')",0.005519548041357546,0.004294395893364259,0.0021471979466821294
3966,"(6, 7, 8, 10, 11)",[0.44081807 0.44634985 0.45129926 0.43138852 0.49018162],0.45200746498273847,"('experience', 'rexp', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.02596236365852981,0.02019960095316029,0.010099800476580144
3967,"(3, 4, 5)",[0.37350585 0.36428113 0.4028041  0.3518396  0.34678707],0.3678435498673911,"('age', 'number_unique_changes', 'purpose')",0.025489588993028407,0.01983176620169094,0.00991588310084547
3968,"(3, 4, 5, 9)",[0.37344395 0.36430788 0.40258094 0.3519015  0.34668469],0.36778379063738703,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted')",0.025397946165793498,0.019760464968694134,0.009880232484347069
3969,"(3, 4)",[0.37357158 0.36422304 0.40263443 0.35157287 0.34665313],0.36773101099689476,"('age', 'number_unique_changes')",0.025512489701355976,0.01984958373078212,0.00992479186539106
3970,"(3, 5, 9)",[0.37330103 0.36412216 0.40246935 0.35188622 0.34653612],0.36766297676908455,"('age', 'purpose', 'lines_of_code_deleted')",0.02538935273135096,0.01975377898475063,0.009876889492375316
3971,"(3, 4, 9)",[0.37351044 0.36413974 0.40241815 0.35168903 0.34654151],0.36765977453737536,"('age', 'number_unique_changes', 'lines_of_code_deleted')",0.025420252970238772,0.019777820420388025,0.009888910210194012
3972,"(3, 9)",[0.37354101 0.36397695 0.40223625 0.35162484 0.34637755],0.3675513198319092,"('age', 'lines_of_code_deleted')",0.025406390034237877,0.01976703458520983,0.009883517292604914
3973,"(3, 5)",[0.37279126 0.36362768 0.40248082 0.35111048 0.3463737 ],0.3672767889445589,"('age', 'purpose')",0.025585603213925716,0.0199064685274677,0.00995323426373385
3974,"(3,)",[0.37291813 0.36357342 0.40224084 0.35080172 0.34621667],0.3671501545362713,"('age',)",0.02559569448747044,0.019914319881119226,0.009957159940559613
3975,"(3, 4, 5, 8, 9)",[0.37189325 0.36345266 0.40175094 0.35075357 0.34627363],0.3668248102138875,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted')",0.025301177004483824,0.019685175273628754,0.009842587636814375
3976,"(3, 4, 5, 8)",[0.37189325 0.36344043 0.40174941 0.3507528  0.34626748],0.3668206743644856,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added')",0.025302832005104667,0.01968646292033758,0.009843231460168788
3977,"(1, 3, 4, 5)",[0.37125126 0.36304836 0.40186787 0.3501498  0.34625516],0.36651449064831776,"('entropy', 'age', 'number_unique_changes', 'purpose')",0.025464051876600956,0.019811897457530606,0.009905948728765303
3978,"(1, 3, 4, 5, 9)",[0.37126043 0.36303613 0.40176852 0.35017731 0.34626594],0.36650166632613634,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted')",0.025410926208564524,0.01977056388294471,0.009885281941472354
3979,"(3, 4, 8, 9)",[0.37147978 0.3631951  0.40146052 0.35028278 0.34604809],0.3664932538698949,"('age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted')",0.025312315170487404,0.019693841145179643,0.009846920572589821
3980,"(3, 4, 8)",[0.37147978 0.3631844  0.40145899 0.35027208 0.34604193],0.3664874366289122,"('age', 'number_unique_changes', 'lines_of_code_added')",0.025315985891064905,0.01969669709049538,0.00984834854524769
3981,"(1, 3, 4)",[0.37119165 0.3631118  0.40177387 0.35005273 0.34618896],0.3664638014757098,"('entropy', 'age', 'number_unique_changes')",0.025452535356186485,0.019802937213394097,0.009901468606697049
3982,"(1, 3, 4, 9)",[0.37120388 0.36300404 0.40167681 0.35009171 0.34620666],0.3664366187952087,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_deleted')",0.025400595422381243,0.01976252618032336,0.009881263090161678
3983,"(3, 4, 5, 9, 10)",[0.37121687 0.3631974  0.40130614 0.35011464 0.34617356],0.3664017208476501,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned')",0.025227211582305804,0.01962762766232576,0.009813813831162877
3984,"(3, 4, 5, 10)",[0.3712184  0.36319663 0.4013069  0.35011388 0.34617202],0.3664015657945351,"('age', 'number_unique_changes', 'purpose', 'files_churned')",0.025228260325982105,0.019628443620535188,0.009814221810267594
3985,"(3, 4, 9, 10)",[0.37112134 0.36315765 0.40124499 0.35003974 0.34612122],0.36633698892128996,"('age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned')",0.025224760434164887,0.01962572058579857,0.009812860292899283
3986,"(3, 4, 10)",[0.37112286 0.36315689 0.40124423 0.35003745 0.34611968],0.3663362224530547,"('age', 'number_unique_changes', 'files_churned')",0.0252254357229804,0.019626245983438814,0.009813122991719407
3987,"(3, 4, 5, 8, 9, 10)",[0.37102962 0.36314466 0.40125569 0.35000382 0.34612122],0.3663110037786774,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.025232156377502767,0.019631474880979938,0.009815737440489969
3988,"(3, 4, 5, 8, 10)",[0.37102962 0.36314313 0.40125569 0.35000153 0.34611968],0.366309931602882,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned')",0.025233116347289083,0.01963222177008702,0.00981611088504351
3989,"(3, 4, 8, 9, 10)",[0.37104491 0.36313702 0.40122971 0.34998471 0.34609659],0.36629858743313204,"('age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.02523212716887691,0.019631452155676708,0.009815726077838354
3990,"(3, 4, 8, 10)",[0.37104491 0.36313549 0.40122971 0.34998166 0.34609351],0.3662970544966614,"('age', 'number_unique_changes', 'lines_of_code_added', 'files_churned')",0.025233658009738213,0.0196326432018745,0.009816321600937249
3991,"(1, 3, 5, 9)",[0.37094708 0.36262954 0.4016684  0.34998395 0.34613585],0.3662729640811212,"('entropy', 'age', 'purpose', 'lines_of_code_deleted')",0.025439633113494987,0.019792898830248526,0.009896449415124261
3992,"(1, 3, 9)",[0.37089205 0.36260432 0.40157363 0.34989453 0.3460758 ],0.36620806830430613,"('entropy', 'age', 'lines_of_code_deleted')",0.025428558985272697,0.019784282782267047,0.009892141391133523
3993,"(1, 3, 5)",[0.37085843 0.36259744 0.40167986 0.34977683 0.34603732],0.3661899765748833,"('entropy', 'age', 'purpose')",0.025510701922500576,0.019848192778095894,0.009924096389047947
3994,"(1, 3, 4, 5, 9, 10)",[0.37096007 0.36289169 0.40127327 0.34978218 0.34601884],0.3661852117156814,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned')",0.025320951645725114,0.01970056061632403,0.009850280308162014
3995,"(1, 3, 4, 5, 10)",[0.37096007 0.36289169 0.40127404 0.34978142 0.34601884],0.3661852117156814,"('entropy', 'age', 'number_unique_changes', 'purpose', 'files_churned')",0.025321465137100374,0.01970096013005897,0.009850480065029485
3996,"(1, 3, 4, 5, 8, 9)",[0.37085537 0.36287182 0.40137416 0.34971416 0.34596881],0.36615686228798133,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted')",0.025389263458040132,0.0197537095270819,0.00987685476354095
3997,"(1, 3, 4, 5, 8)",[0.37085537 0.36287029 0.40137416 0.3497134  0.34596419],0.3661554800059558,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added')",0.025390705742835428,0.019754831673651795,0.009877415836825897
3998,"(1, 3)",[0.37079423 0.36267693 0.40156904 0.34967213 0.34597035],0.3661365349345665,"('entropy', 'age')",0.025492069825130245,0.01983369637334819,0.009916848186674095
3999,"(1, 3, 4, 9, 10)",[0.37084696 0.36286035 0.40121672 0.34971646 0.34597265],0.3661226285395822,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned')",0.025315602902408942,0.01969639911230966,0.009848199556154829
4000,"(1, 3, 4, 10)",[0.37084696 0.36285959 0.40121748 0.34971493 0.34597265],0.36612232283202206,"('entropy', 'age', 'number_unique_changes', 'files_churned')",0.025316312783983864,0.019696951424291956,0.009848475712145978
4001,"(1, 3, 4, 5, 8, 9, 10)",[0.37080111 0.36280915 0.40121289 0.3496813  0.34597035],0.3660949587063863,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.025321353731083778,0.01970087345239323,0.009850436726196616
4002,"(1, 3, 4, 5, 8, 10)",[0.37079958 0.36280915 0.40121289 0.34968054 0.34597035],0.36609450014504613,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned')",0.025321423562359856,0.01970092778349842,0.00985046389174921
4003,"(1, 3, 4, 8, 9, 10)",[0.37079958 0.36280609 0.40119455 0.34967289 0.34595341],0.3660853047255571,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.025319234884974166,0.019699224918135787,0.009849612459067894
4004,"(1, 3, 4, 8, 10)",[0.37079805 0.36280609 0.40119455 0.34967136 0.34595341],0.3660846933104368,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'files_churned')",0.02531946823469221,0.019699406472144087,0.009849703236072042
4005,"(1, 3, 4, 8, 9)",[0.37073309 0.36284889 0.40121442 0.34953456 0.34584872],0.3660359362535956,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted')",0.02537963360235105,0.019746217172197943,0.009873108586098972
